,train,test,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
183,0.897567844342038,0.8595859213250516,5,7,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),183,,,,,,,,,,,
184,0.8689016897081412,0.8624016563146997,9,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,,,,,,,,,,,
185,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,,,,,,,,,
186,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,186.0,,,,,,,,,
187,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),146(s),165,177,187,,,,,,,,,,
188,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),146(s),165,177,188,,,,,,,,,,
189,0.9061725550435227,0.7678260869565218,2,41,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),173,189,,,,,,,,,,,
190,1.0,0.7993788819875777,1,35,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),173,190,,,,,,,,,,,
191,0.8717639528929851,0.8681573498964804,10,8,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),191(s),,,,,,,,,,,
192,0.8717639528929851,0.8681573498964804,10,8,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),192(s),,,,,,,,,,,
193,0.8932667690732208,0.8594616977225673,6,6,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),193(s),,,,,,,,,,,
194,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,,,,,,,,,,,
195,1.0,0.7993788819875777,1,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),195,,,,,,,,,,,
196,0.8610240655401945,0.8509730848861283,17,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,196,,,,,,,,,,
197,0.8875320020481311,0.8337474120082817,4,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,,,,,,,,,,
198,1.0,0.7993788819875777,1,4,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),198,,,,,,,,,,,
199,1.0,0.7993788819875777,1,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),199,,,,,,,,,,,
200,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,200,,,,,,,,,,
201,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,,,,,,,,,,
202,0.8753533026113672,0.8738716356107661,8,23,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,181,202,,,,,,,,,,
203,0.8689016897081412,0.8624016563146997,9,26,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,181,203,,,,,,,,,,
204,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,204.0,,,,,,,,,
205,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,205.0,,,,,,,,,
206,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,,,,,,,,
207,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,207.0,,,,,,,,
208,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),146(s),165,177,188,208.0,,,,,,,,,
209,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),146(s),165,177,188,209.0,,,,,,,,,
210,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,186.0,210.0,,,,,,,,
211,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,186.0,211.0,,,,,,,,
212,0.8753533026113672,0.8738716356107661,8,6,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),,,,,,,,,,,
213,0.8717639528929851,0.8681573498964804,10,7,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),213(s),,,,,,,,,,,
214,0.8753533026113672,0.8738716356107661,8,4,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),214(s),,,,,,,,,,,
215,0.8631822836661547,0.8566459627329192,13,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,215,,,,,,,,,,
216,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,216,,,,,,,,,,
217,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,217.0,,,,,,,,,
218,0.8703379416282642,0.8537888198757763,12,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,218.0,,,,,,,,,
219,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),191(s),219,,,,,,,,,,
220,1.0,0.7993788819875777,1,12,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),191(s),220,,,,,,,,,,
221,0.8703379416282642,0.8537888198757763,12,8,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),192(s),221,,,,,,,,,,
222,0.8653251408090117,0.859544513457557,14,8,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),192(s),222,,,,,,,,,,
223,0.8689016897081412,0.8624016563146997,9,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),223,,,,,,,,,,,
224,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),224,,,,,,,,,,,
225,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,196,225.0,,,,,,,,,
226,0.8703379416282642,0.8537888198757763,12,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,196,226.0,,,,,,,,,
227,1.0,0.7993788819875777,1,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,,,,,,,,,
228,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,228.0,,,,,,,,,
229,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,200,229.0,,,,,,,,,
230,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,200,230.0,,,,,,,,,
231,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),198,231,,,,,,,,,,
232,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),198,232,,,,,,,,,,
233,1.0,0.7993788819875777,1,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),199,233,,,,,,,,,,
234,1.0,0.7993788819875777,1,8,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),199,234,,,,,,,,,,
235,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,235,,,,,,,
236,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,,,,,,,
237,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),146(s),165,177,188,208.0,237.0,,,,,,,,
238,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),146(s),165,177,188,208.0,238.0,,,,,,,,
239,0.8932667690732208,0.8594616977225673,6,7,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),239(s),,,,,,,,,,,
240,0.8796466973886329,0.8681573498964804,7,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),,,,,,,,,,,
241,0.8717639528929851,0.8681573498964804,10,7,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),241(s),,,,,,,,,,,
242,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,242,,,,,,,,,,
243,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,243,,,,,,,,,,
244,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,244.0,,,,,,,,,
245,0.8703379416282642,0.8537888198757763,12,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,245.0,,,,,,,,,
246,0.8653251408090117,0.859544513457557,14,7,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),246,,,,,,,,,,
247,0.897567844342038,0.8595859213250516,5,8,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),247,,,,,,,,,,
248,0.899720942140297,0.8452173913043477,3,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,,,,,,,,,,,
249,0.897567844342038,0.8595859213250516,5,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),249,,,,,,,,,,,
250,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,228.0,250.0,,,,,,,,
251,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,228.0,251.0,,,,,,,,
252,1.0,0.7993788819875777,1,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,252.0,,,,,,,,
253,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,,,,,,,,
254,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,200,229.0,254.0,,,,,,,,
255,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,200,229.0,255.0,,,,,,,,
256,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,256,,,,,,
257,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,,,,,,
258,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,258(s),,,,,,,,,,
259,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),,,,,,,,,,
260,0.8932667690732208,0.8594616977225673,6,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,260(s),,,,,,,,,,
261,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,,,,,,,,,,
262,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),262,,,,,,,,,,
263,0.897567844342038,0.8595859213250516,5,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),263,,,,,,,,,,,
264,0.899720942140297,0.8452173913043477,3,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),264,,,,,,,,,,,
265,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,244.0,265.0,,,,,,,,
266,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,244.0,266.0,,,,,,,,
267,0.8703379416282642,0.8537888198757763,12,9,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),246,267.0,,,,,,,,,
268,0.8646031746031746,0.8481159420289854,16,7,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),246,268.0,,,,,,,,,
269,0.9061725550435227,0.7678260869565218,2,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,269,,,,,,,,,,
270,1.0,0.7993788819875777,1,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,270,,,,,,,,,,
271,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,271,,,,,,
272,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,272,,,,,,
273,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,273,,,,,,,
274,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,,,,,,,
275,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,275.0,,,,,
276,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,276.0,,,,,
277,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,277(s),,,,,,,,,,
278,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,278(s),,,,,,,,,,
279,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,279(s),,,,,,,,,,
280,0.8717639528929851,0.8681573498964804,10,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),280,,,,,,,,,,
281,0.8875320020481311,0.8337474120082817,4,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),281,,,,,,,,,,
282,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,,,,,,,,,
283,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,283.0,,,,,,,,,
284,1.0,0.7993788819875777,1,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),284,,,,,,,,,,,
285,0.8689016897081412,0.8624016563146997,9,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),285,,,,,,,,,,,
286,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,244.0,286.0,,,,,,,,
287,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),141(s),172,182,201,244.0,287.0,,,,,,,,
288,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),246,288.0,,,,,,,,,
289,1.0,0.7993788819875777,1,9,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),212(s),246,289.0,,,,,,,,,
290,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),290.0,,,,,,,,,
291,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),291.0,,,,,,,,,
292,0.9061725550435227,0.7678260869565218,2,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,292,,,,,,,,,,
293,0.899720942140297,0.8452173913043477,3,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,293,,,,,,,,,,
294,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,294.0,,,,,
295,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,295.0,,,,,
296,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,272,296.0,,,,,
297,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,272,297.0,,,,,
298,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,273,298,,,,,,
299,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,273,299,,,,,,
300,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,300,,,,,,
301,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,301,,,,,,
302,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,275.0,302.0,,,,
303,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,275.0,303.0,,,,
304,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,304(s),,,,,,,,,,
305,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,305(s),,,,,,,,,,
306,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,306(s),,,,,,,,,,
307,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,277(s),307.0,,,,,,,,,
308,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,277(s),308.0,,,,,,,,,
309,0.897567844342038,0.8595859213250516,5,5,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),309,,,,,,,,,,
310,0.8932667690732208,0.8594616977225673,6,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),310,,,,,,,,,,
311,0.899720942140297,0.8452173913043477,3,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,311.0,,,,,,,,
312,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,312.0,,,,,,,,
313,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,313.0,,,,,,,,,
314,0.8717639528929851,0.8681573498964804,10,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,314.0,,,,,,,,,
315,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),315.0,,,,,,,,,
316,0.8796466973886329,0.8681573498964804,7,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),316.0,,,,,,,,,
317,0.9061725550435227,0.7678260869565218,2,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,293,317.0,,,,,,,,,
318,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),179(s),248,293,318.0,,,,,,,,,
319,0.897567844342038,0.8595859213250516,5,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),290.0,319.0,,,,,,,,
320,0.8875320020481311,0.8337474120082817,4,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,259(s),290.0,320.0,,,,,,,,
321,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,272,321.0,,,,,
322,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,272,322.0,,,,,
323,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,323,,,,,,
324,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,324,,,,,,
325,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,273,298,325.0,,,,,
326,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,273,298,326.0,,,,,
327,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,301,327.0,,,,,
328,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),171(s),184,197,227.0,253.0,274,301,328.0,,,,,
329,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,275.0,302.0,329.0,,,
330,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),142(s),150,168,174,185.0,206.0,236,257,275.0,302.0,330.0,,,
331,0.8717639528929851,0.8681573498964804,10,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),331(s),,,,,,,,,,
332,0.897567844342038,0.8595859213250516,5,2,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),332(s),,,,,,,,,,
333,0.8875320020481311,0.8337474120082817,4,3,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),333(s),,,,,,,,,,
334,0.8689016897081412,0.8624016563146997,9,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,334.0,,,,,,,,
335,0.8753533026113672,0.8738716356107661,8,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),178(s),240(s),261,282.0,335.0,,,,,,,,
336,0.8667613927291347,0.859544513457557,11,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,305(s),336.0,,,,,,,,,
337,1.0,0.7993788819875777,1,1,uniform,ball_tree,euclidean,4,14,32(s),43(s),74(s),145(s),180(s),194,305(s),337.0,,,,,,,,,
